zipcode,availability
99998,Yes
99996,Yes
99997,No
99995,No
99994,Yes
99993,No
99992,No
99991,Yes
99990,No
99989,No
99988,Yes
99987,No
99986,Yes
99985,No
99984,No
99983,No
99982,No
99981,No
99980,No
99979,No
99978,No
99977,No
99976,Yes
99975,No
99974,Yes
99973,No
99972,No
99971,No
99970,No
99969,No
99968,No
99967,No
99966,No
99965,No
99964,No
99963,No
99962,No
99961,No
99960,No
99959,No
99958,Yes
99957,No
99956,No
99955,Yes
99954,No
99953,No
99952,No
99951,No
99950,No
99949,No
99948,No
99947,Yes
99946,No
99945,No
99944,No
99943,No
99942,No
99941,No
99940,No
99939,No
99938,No
99937,No
99936,No
99935,No
99934,No
99933,No
99932,No
99931,No
99930,No
99929,No
99928,No
99927,No
99926,No
99925,No
99924,No
99923,No
99922,No
99921,No
99920,No
99919,No
99918,No
99917,No
99916,No
99915,No
99914,No
99913,No
99912,No
99911,No
99910,No
99909,No
99908,No
99907,No
99906,No
99905,No
99904,No
99903,No
99902,No
99901,No
99900,No
99899,No
99898,No
99897,Yes
99896,No
99895,No
99894,Yes
99893,No
99892,No
99891,Yes
99890,No
99889,No
99888,No
99887,Yes
99886,No
99885,Yes
99884,No
99883,No
99882,No
99881,No
99880,Yes
99879,No
99878,No
99877,No
99876,No
99875,No
99874,No
99873,No
99872,No
99871,No
99870,No
99869,Yes
99868,No
99867,Yes
99866,No
99865,No
99864,No
99863,No
99862,No
99861,No
99860,No
99859,No
99858,No
99857,No
99856,No
99855,No
99854,No
99853,No
99852,No
99851,No
99850,No
99849,No
99848,Yes
99847,No
99846,Yes
99845,No
99844,No
99843,No
99842,Yes
99841,No
99840,No
99839,No
99838,No
99837,Yes
99836,No
99835,No
99834,Yes
99833,No
99832,No
99831,Yes
99830,Yes
99829,No
99828,No
99827,No
99826,Yes
99825,No
99824,No
99823,No
99822,No
99821,No
99820,Yes
99819,Yes
99818,No
99817,Yes
99816,No
99815,No
99814,No
99813,No
99812,No
99811,No
99810,No
99809,No
99808,No
99807,No
99806,No
99805,No
99804,No
99803,No
99802,No
99801,No
99800,No
99799,No
99798,No
99797,No
99796,No
99795,No
99794,No
99793,No
99792,No
99791,No
99790,No
99789,No
99788,No
99787,No
99786,No
99785,No
99784,No
99783,No
99782,No
99781,No
99780,No
99779,No
99778,No
99777,No
99776,No
99775,No
99774,No
99773,No
99772,No
99771,No
99770,No
99769,No
99768,Yes
99767,No
99766,No
99765,Yes
99764,No
99763,No
99762,Yes
99761,No
99760,No
99759,Yes
99758,No
99757,No
99756,No
99755,Yes
99754,No
99753,No
99752,Yes
99751,No
99750,No
99749,No
99748,No
99747,No
99746,No
99745,No
99744,No
99743,No
99742,No
99741,No
99740,No
99739,No
99738,No
99737,No
99736,No
99735,Yes
99734,Yes
99733,No
99732,No
99731,No
99730,No
99729,No
99728,No
99727,No
99726,No
99725,No
99724,No
99723,No
99722,No
99721,No
99720,No
99719,No
99718,Yes
99717,No
99716,No
99715,No
99714,No
99713,Yes
99712,No
99711,No
99710,No
99709,No
99708,No
99707,Yes
99706,Yes
99705,No
99704,No
99703,No
99702,No
99701,No
99700,No
99699,No
99698,No
99697,No
99696,No
99695,No
99694,No
99693,No
99692,No
99691,No
99690,No
99689,No
99688,No
99687,No
99686,No
99685,No
99684,No
99683,No
99682,No
99681,No
99680,No
99679,No
99678,No
99677,No
99676,No
99675,No
99674,No
99673,No
99672,No
99671,No
99670,No
99669,No
99668,No
99667,No
99666,No
99665,No
99664,No
99663,No
99662,No
99661,No
99660,No
99659,No
99658,No
99657,No
99656,No
99655,No
99654,No
99653,No
99652,No
99651,No
99650,No
99649,No
99648,No
99647,No
99646,No
99645,No
99644,No
99643,No
99642,No
99641,No
99640,No
99639,No
99638,Yes
99637,No
99636,Yes
99635,No
99634,Yes
99633,No
99632,No
99631,Yes
99630,No
99629,No
99628,Yes
99627,No
99626,No
99625,Yes
99624,No
99623,No
99622,No
99621,No
99620,No
99619,No
99618,No
99617,No
99616,No
99615,No
99614,No
99613,No
99612,No
99611,No
99610,Yes
99609,No
99608,No
99607,No
99606,No
99605,No
99604,No
99603,No
99602,No
99601,No
99600,No
99599,No
99598,No
99597,No
99596,No
99595,No
99594,No
99593,No
99592,No
99591,No
99590,No
99589,No
99588,No
99587,No
99586,No
99585,No
99584,No
99583,No
99582,No
99581,No
99580,No
99579,No
99578,No
99577,No
99576,No
99575,No
99574,No
99573,No
99572,No
99571,No
99570,No
99569,No
99568,No
99567,No
99566,No
99565,No
99564,No
99563,No
99562,No
99561,No
99560,No
99559,No
99558,No
99557,No
99556,No
99555,No
99554,No
99553,No
99552,No
99551,No
99550,No
99549,No
99548,No
99547,No
99546,No
99545,No
99544,No
99543,No
99542,No
99541,No
99540,No
99539,No
99538,No
99537,No
99536,No
99535,No
99534,No
99533,No
99532,No
99531,No
99530,No
99529,No
99528,No
99527,No
99526,No
99525,No
99524,No
99523,No
99522,No
99521,No
